x:6.78, V:104.623, Pressure:262760, iteration:1, T:403.15, f_new:14.079, dfdT:5.51298
x:36.57, V:1198.37, Pressure:2353.23, iteration:3, T:293.257, f_new:1637.13, dfdT:6.49876
x:36.57, V:1198.37, Pressure:2353.23, iteration:4, T:293.256, f_new:1637.13, dfdT:6.49879
x:36.57, V:1198.37, Pressure:2353.23, iteration:5, T:293.255, f_new:1637.12, dfdT:6.49885
x:36.57, V:1198.37, Pressure:2353.23, iteration:6, T:293.252, f_new:1637.1, dfdT:6.49896
x:36.57, V:1198.37, Pressure:2353.23, iteration:7, T:293.245, f_new:nan, dfdT:nan
x:36.58, V:1198.44, Pressure:2351.68, iteration:1, T:293.247, f_new:1637.37, dfdT:6.49894
x:36.58, V:1198.44, Pressure:2351.68, iteration:2, T:293.247, f_new:1637.37, dfdT:6.49894
x:36.58, V:1198.44, Pressure:2351.68, iteration:3, T:293.246, f_new:1637.37, dfdT:6.49896
x:36.58, V:1198.44, Pressure:2351.68, iteration:4, T:293.246, f_new:1637.36, dfdT:6.49899
x:36.58, V:1198.44, Pressure:2351.68, iteration:5, T:293.244, f_new:1637.35, dfdT:6.49904
x:36.58, V:1198.44, Pressure:2351.68, iteration:6, T:293.241, f_new:1637.33, dfdT:6.49916
x:36.58, V:1198.44, Pressure:2351.68, iteration:7, T:293.234, f_new:nan, dfdT:nan
x:36.59, V:1198.52, Pressure:2350.12, iteration:1, T:293.236, f_new:1637.61, dfdT:6.49913
x:36.59, V:1198.52, Pressure:2350.12, iteration:2, T:293.236, f_new:1637.61, dfdT:6.49914
x:36.59, V:1198.52, Pressure:2350.12, iteration:3, T:293.236, f_new:1637.61, dfdT:6.49915
x:36.59, V:1198.52, Pressure:2350.12, iteration:4, T:293.235, f_new:1637.6, dfdT:6.49918
x:36.59, V:1198.52, Pressure:2350.12, iteration:5, T:293.233, f_new:1637.59, dfdT:6.49924
x:36.59, V:1198.52, Pressure:2350.12, iteration:6, T:293.23, f_new:1637.57, dfdT:6.49935
x:36.59, V:1198.52, Pressure:2350.12, iteration:7, T:293.224, f_new:nan, dfdT:nan
x:36.6, V:1198.59, Pressure:2348.57, iteration:1, T:293.226, f_new:1637.85, dfdT:6.49933
x:36.6, V:1198.59, Pressure:2348.57, iteration:2, T:293.225, f_new:1637.85, dfdT:6.49934
x:36.6, V:1198.59, Pressure:2348.57, iteration:3, T:293.225, f_new:1637.85, dfdT:6.49935
x:36.6, V:1198.59, Pressure:2348.57, iteration:4, T:293.224, f_new:1637.84, dfdT:6.49938
x:36.6, V:1198.59, Pressure:2348.57, iteration:5, T:293.223, f_new:1637.83, dfdT:6.49944
x:36.6, V:1198.59, Pressure:2348.57, iteration:6, T:293.219, f_new:1637.81, dfdT:6.49955
x:36.6, V:1198.59, Pressure:2348.57, iteration:7, T:293.213, f_new:nan, dfdT:nan
x:36.61, V:1198.67, Pressure:2347.02, iteration:1, T:293.215, f_new:1638.09, dfdT:6.49952
x:36.61, V:1198.67, Pressure:2347.02, iteration:2, T:293.215, f_new:1638.09, dfdT:6.49953
x:36.61, V:1198.67, Pressure:2347.02, iteration:3, T:293.214, f_new:1638.08, dfdT:6.49955
x:36.61, V:1198.67, Pressure:2347.02, iteration:4, T:293.214, f_new:1638.08, dfdT:6.49957
x:36.61, V:1198.67, Pressure:2347.02, iteration:5, T:293.212, f_new:1638.07, dfdT:6.49963
x:36.61, V:1198.67, Pressure:2347.02, iteration:6, T:293.209, f_new:1638.05, dfdT:6.49974
x:36.61, V:1198.67, Pressure:2347.02, iteration:7, T:293.202, f_new:nan, dfdT:nan
x:36.62, V:1198.74, Pressure:2345.47, iteration:1, T:293.204, f_new:1638.33, dfdT:6.49972
x:36.62, V:1198.74, Pressure:2345.47, iteration:2, T:293.204, f_new:1638.33, dfdT:6.49973
x:36.62, V:1198.74, Pressure:2345.47, iteration:3, T:293.204, f_new:1638.32, dfdT:6.49974
x:36.62, V:1198.74, Pressure:2345.47, iteration:4, T:293.203, f_new:1638.32, dfdT:6.49977
x:36.62, V:1198.74, Pressure:2345.47, iteration:5, T:293.201, f_new:1638.31, dfdT:6.49983
x:36.62, V:1198.74, Pressure:2345.47, iteration:6, T:293.198, f_new:1638.29, dfdT:6.49994
x:36.62, V:1198.74, Pressure:2345.47, iteration:7, T:293.192, f_new:nan, dfdT:nan
x:36.63, V:1198.82, Pressure:2343.92, iteration:1, T:293.194, f_new:1638.57, dfdT:6.49992
x:36.63, V:1198.82, Pressure:2343.92, iteration:2, T:293.193, f_new:1638.56, dfdT:6.49992
x:36.63, V:1198.82, Pressure:2343.92, iteration:3, T:293.193, f_new:1638.56, dfdT:6.49994
x:36.63, V:1198.82, Pressure:2343.92, iteration:4, T:293.192, f_new:1638.56, dfdT:6.49997
x:36.63, V:1198.82, Pressure:2343.92, iteration:5, T:293.191, f_new:1638.55, dfdT:6.50002
x:36.63, V:1198.82, Pressure:2343.92, iteration:6, T:293.187, f_new:1638.53, dfdT:6.50014
x:36.63, V:1198.82, Pressure:2343.92, iteration:7, T:293.181, f_new:nan, dfdT:nan
x:36.64, V:1198.89, Pressure:2342.37, iteration:1, T:293.183, f_new:1638.8, dfdT:6.50011
x:36.64, V:1198.89, Pressure:2342.37, iteration:2, T:293.183, f_new:1638.8, dfdT:6.50012
x:36.64, V:1198.89, Pressure:2342.37, iteration:3, T:293.182, f_new:1638.8, dfdT:6.50013
x:36.64, V:1198.89, Pressure:2342.37, iteration:4, T:293.182, f_new:1638.79, dfdT:6.50016
x:36.64, V:1198.89, Pressure:2342.37, iteration:5, T:293.18, f_new:1638.78, dfdT:6.50022
x:36.64, V:1198.89, Pressure:2342.37, iteration:6, T:293.177, f_new:1638.76, dfdT:6.50033
x:36.64, V:1198.89, Pressure:2342.37, iteration:7, T:293.17, f_new:nan, dfdT:nan
x:36.65, V:1198.96, Pressure:2340.83, iteration:1, T:293.172, f_new:1639.04, dfdT:6.50031
x:36.65, V:1198.96, Pressure:2340.83, iteration:2, T:293.172, f_new:1639.04, dfdT:6.50031
x:36.65, V:1198.96, Pressure:2340.83, iteration:3, T:293.172, f_new:1639.04, dfdT:6.50033
x:36.65, V:1198.96, Pressure:2340.83, iteration:4, T:293.171, f_new:1639.03, dfdT:6.50036
x:36.65, V:1198.96, Pressure:2340.83, iteration:5, T:293.169, f_new:1639.02, dfdT:6.50041
x:36.65, V:1198.96, Pressure:2340.83, iteration:6, T:293.166, f_new:1639, dfdT:6.50053
x:36.65, V:1198.96, Pressure:2340.83, iteration:7, T:293.16, f_new:nan, dfdT:nan
x:36.66, V:1199.04, Pressure:2339.29, iteration:1, T:293.162, f_new:1639.28, dfdT:6.5005
x:36.66, V:1199.04, Pressure:2339.29, iteration:2, T:293.162, f_new:1639.28, dfdT:6.50051
x:36.66, V:1199.04, Pressure:2339.29, iteration:3, T:293.161, f_new:1639.28, dfdT:6.50052
x:36.66, V:1199.04, Pressure:2339.29, iteration:4, T:293.16, f_new:1639.27, dfdT:6.50055
x:36.66, V:1199.04, Pressure:2339.29, iteration:5, T:293.159, f_new:1639.26, dfdT:6.50061
x:36.66, V:1199.04, Pressure:2339.29, iteration:6, T:293.156, f_new:1639.24, dfdT:6.50072
x:36.66, V:1199.04, Pressure:2339.29, iteration:7, T:293.149, f_new:nan, dfdT:nan
x:36.67, V:1199.11, Pressure:2337.74, iteration:1, T:293.151, f_new:1639.52, dfdT:6.5007
x:36.67, V:1199.11, Pressure:2337.74, iteration:2, T:293.151, f_new:1639.52, dfdT:6.50071
x:36.67, V:1199.11, Pressure:2337.74, iteration:3, T:293.15, f_new:1639.51, dfdT:6.50072
x:36.67, V:1199.11, Pressure:2337.74, iteration:4, T:293.15, f_new:1639.51, dfdT:6.50075
x:36.67, V:1199.11, Pressure:2337.74, iteration:5, T:293.148, f_new:1639.5, dfdT:6.5008
x:36.67, V:1199.11, Pressure:2337.74, iteration:6, T:293.145, f_new:1639.48, dfdT:6.50092
x:36.67, V:1199.11, Pressure:2337.74, iteration:7, T:293.138, f_new:nan, dfdT:nan
x:36.68, V:1199.19, Pressure:2336.2, iteration:1, T:293.14, f_new:1639.76, dfdT:6.50089
x:36.68, V:1199.19, Pressure:2336.2, iteration:2, T:293.14, f_new:1639.75, dfdT:6.5009
x:36.68, V:1199.19, Pressure:2336.2, iteration:3, T:293.14, f_new:1639.75, dfdT:6.50092
x:36.68, V:1199.19, Pressure:2336.2, iteration:4, T:293.139, f_new:1639.75, dfdT:6.50094
x:36.68, V:1199.19, Pressure:2336.2, iteration:5, T:293.137, f_new:1639.74, dfdT:6.501
x:36.68, V:1199.19, Pressure:2336.2, iteration:6, T:293.134, f_new:1639.72, dfdT:6.50111
x:36.68, V:1199.19, Pressure:2336.2, iteration:7, T:293.128, f_new:nan, dfdT:nan
x:36.69, V:1199.26, Pressure:2334.66, iteration:1, T:293.13, f_new:1639.99, dfdT:6.50109
x:36.69, V:1199.26, Pressure:2334.66, iteration:2, T:293.13, f_new:1639.99, dfdT:6.5011
x:36.69, V:1199.26, Pressure:2334.66, iteration:3, T:293.129, f_new:1639.99, dfdT:6.50111
x:36.69, V:1199.26, Pressure:2334.66, iteration:4, T:293.128, f_new:1639.98, dfdT:6.50114
x:36.69, V:1199.26, Pressure:2334.66, iteration:5, T:293.127, f_new:1639.97, dfdT:6.5012
x:36.69, V:1199.26, Pressure:2334.66, iteration:6, T:293.124, f_new:1639.95, dfdT:6.50131
x:36.69, V:1199.26, Pressure:2334.66, iteration:7, T:293.117, f_new:nan, dfdT:nan
x:36.7, V:1199.34, Pressure:2333.12, iteration:1, T:293.119, f_new:1640.23, dfdT:6.50128
x:36.7, V:1199.34, Pressure:2333.12, iteration:2, T:293.119, f_new:1640.23, dfdT:6.50129
x:36.7, V:1199.34, Pressure:2333.12, iteration:3, T:293.119, f_new:1640.23, dfdT:6.50131
x:36.7, V:1199.34, Pressure:2333.12, iteration:4, T:293.118, f_new:1640.22, dfdT:6.50133
x:36.7, V:1199.34, Pressure:2333.12, iteration:5, T:293.116, f_new:1640.21, dfdT:6.50139
x:36.7, V:1199.34, Pressure:2333.12, iteration:6, T:293.113, f_new:1640.19, dfdT:6.5015
x:36.7, V:1199.34, Pressure:2333.12, iteration:7, T:293.107, f_new:nan, dfdT:nan
x:36.71, V:1199.41, Pressure:2331.59, iteration:1, T:293.109, f_new:1640.47, dfdT:6.50148
x:36.71, V:1199.41, Pressure:2331.59, iteration:2, T:293.108, f_new:1640.47, dfdT:6.50149
x:36.71, V:1199.41, Pressure:2331.59, iteration:3, T:293.108, f_new:1640.46, dfdT:6.5015
x:36.71, V:1199.41, Pressure:2331.59, iteration:4, T:293.107, f_new:1640.46, dfdT:6.50153
x:36.71, V:1199.41, Pressure:2331.59, iteration:5, T:293.106, f_new:1640.45, dfdT:6.50159
x:36.71, V:1199.41, Pressure:2331.59, iteration:6, T:293.102, f_new:1640.43, dfdT:6.5017
x:36.71, V:1199.41, Pressure:2331.59, iteration:7, T:293.096, f_new:nan, dfdT:nan
x:36.72, V:1199.48, Pressure:2330.05, iteration:1, T:293.098, f_new:1640.71, dfdT:6.50168
x:36.72, V:1199.48, Pressure:2330.05, iteration:2, T:293.098, f_new:1640.71, dfdT:6.50168
x:36.72, V:1199.48, Pressure:2330.05, iteration:3, T:293.097, f_new:1640.7, dfdT:6.5017
x:36.72, V:1199.48, Pressure:2330.05, iteration:4, T:293.096, f_new:1640.7, dfdT:6.50172
x:36.72, V:1199.48, Pressure:2330.05, iteration:5, T:293.095, f_new:1640.69, dfdT:6.50178
x:36.72, V:1199.48, Pressure:2330.05, iteration:6, T:293.092, f_new:1640.67, dfdT:6.50189
x:36.72, V:1199.48, Pressure:2330.05, iteration:7, T:293.085, f_new:nan, dfdT:nan
x:36.73, V:1199.56, Pressure:2328.52, iteration:1, T:293.087, f_new:1640.94, dfdT:6.50187
x:36.73, V:1199.56, Pressure:2328.52, iteration:2, T:293.087, f_new:1640.94, dfdT:6.50188
x:36.73, V:1199.56, Pressure:2328.52, iteration:3, T:293.087, f_new:1640.94, dfdT:6.50189
x:36.73, V:1199.56, Pressure:2328.52, iteration:4, T:293.086, f_new:1640.93, dfdT:6.50192
x:36.73, V:1199.56, Pressure:2328.52, iteration:5, T:293.084, f_new:1640.92, dfdT:6.50198
x:36.73, V:1199.56, Pressure:2328.52, iteration:6, T:293.081, f_new:1640.9, dfdT:6.50209
x:36.73, V:1199.56, Pressure:2328.52, iteration:7, T:293.075, f_new:nan, dfdT:nan
x:36.74, V:1199.63, Pressure:2326.98, iteration:1, T:293.077, f_new:1641.18, dfdT:6.50207
x:36.74, V:1199.63, Pressure:2326.98, iteration:2, T:293.076, f_new:1641.18, dfdT:6.50207
x:36.74, V:1199.63, Pressure:2326.98, iteration:3, T:293.076, f_new:1641.18, dfdT:6.50209
x:36.74, V:1199.63, Pressure:2326.98, iteration:4, T:293.075, f_new:1641.17, dfdT:6.50212
x:36.74, V:1199.63, Pressure:2326.98, iteration:5, T:293.074, f_new:1641.16, dfdT:6.50217
x:36.74, V:1199.63, Pressure:2326.98, iteration:6, T:293.07, f_new:1641.14, dfdT:6.50229
x:36.74, V:1199.63, Pressure:2326.98, iteration:7, T:293.064, f_new:nan, dfdT:nan
x:36.75, V:1199.71, Pressure:2325.45, iteration:1, T:293.066, f_new:1641.42, dfdT:6.50226
x:36.75, V:1199.71, Pressure:2325.45, iteration:2, T:293.066, f_new:1641.42, dfdT:6.50227
x:36.75, V:1199.71, Pressure:2325.45, iteration:3, T:293.065, f_new:1641.42, dfdT:6.50228
x:36.75, V:1199.71, Pressure:2325.45, iteration:4, T:293.065, f_new:1641.41, dfdT:6.50231
x:36.75, V:1199.71, Pressure:2325.45, iteration:5, T:293.063, f_new:1641.4, dfdT:6.50237
x:36.75, V:1199.71, Pressure:2325.45, iteration:6, T:293.06, f_new:1641.38, dfdT:6.50248
x:36.75, V:1199.71, Pressure:2325.45, iteration:7, T:293.053, f_new:nan, dfdT:nan
x:36.76, V:1199.78, Pressure:2323.92, iteration:1, T:293.055, f_new:1641.66, dfdT:6.50246
x:36.76, V:1199.78, Pressure:2323.92, iteration:2, T:293.055, f_new:1641.66, dfdT:6.50246
x:36.76, V:1199.78, Pressure:2323.92, iteration:3, T:293.055, f_new:1641.65, dfdT:6.50248
x:36.76, V:1199.78, Pressure:2323.92, iteration:4, T:293.054, f_new:1641.65, dfdT:6.50251
x:36.76, V:1199.78, Pressure:2323.92, iteration:5, T:293.052, f_new:1641.64, dfdT:6.50256
x:36.76, V:1199.78, Pressure:2323.92, iteration:6, T:293.049, f_new:1641.62, dfdT:6.50268
x:36.76, V:1199.78, Pressure:2323.92, iteration:7, T:293.043, f_new:nan, dfdT:nan
x:36.77, V:1199.85, Pressure:2322.39, iteration:1, T:293.045, f_new:1641.89, dfdT:6.50265
x:36.77, V:1199.85, Pressure:2322.39, iteration:2, T:293.045, f_new:1641.89, dfdT:6.50266
x:36.77, V:1199.85, Pressure:2322.39, iteration:3, T:293.044, f_new:1641.89, dfdT:6.50267
x:36.77, V:1199.85, Pressure:2322.39, iteration:4, T:293.043, f_new:1641.88, dfdT:6.5027
x:36.77, V:1199.85, Pressure:2322.39, iteration:5, T:293.042, f_new:1641.87, dfdT:6.50276
x:36.77, V:1199.85, Pressure:2322.39, iteration:6, T:293.039, f_new:1641.85, dfdT:6.50287
x:36.77, V:1199.85, Pressure:2322.39, iteration:7, T:293.032, f_new:nan, dfdT:nan
x:36.78, V:1199.93, Pressure:2320.87, iteration:1, T:293.034, f_new:1642.13, dfdT:6.50285
x:36.78, V:1199.93, Pressure:2320.87, iteration:2, T:293.034, f_new:1642.13, dfdT:6.50285
x:36.78, V:1199.93, Pressure:2320.87, iteration:3, T:293.034, f_new:1642.13, dfdT:6.50287
x:36.78, V:1199.93, Pressure:2320.87, iteration:4, T:293.033, f_new:1642.12, dfdT:6.5029
x:36.78, V:1199.93, Pressure:2320.87, iteration:5, T:293.031, f_new:1642.11, dfdT:6.50295
x:36.78, V:1199.93, Pressure:2320.87, iteration:6, T:293.028, f_new:1642.09, dfdT:6.50307
x:36.78, V:1199.93, Pressure:2320.87, iteration:7, T:293.022, f_new:nan, dfdT:nan
x:36.79, V:1200, Pressure:2319.34, iteration:1, T:293.024, f_new:1642.37, dfdT:6.50304
x:36.79, V:1200, Pressure:2319.34, iteration:2, T:293.023, f_new:1642.37, dfdT:6.50305
x:36.79, V:1200, Pressure:2319.34, iteration:3, T:293.023, f_new:1642.36, dfdT:6.50306
x:36.79, V:1200, Pressure:2319.34, iteration:4, T:293.022, f_new:1642.36, dfdT:6.50309
x:36.79, V:1200, Pressure:2319.34, iteration:5, T:293.021, f_new:1642.35, dfdT:6.50315
x:36.79, V:1200, Pressure:2319.34, iteration:6, T:293.017, f_new:1642.33, dfdT:6.50326
x:36.79, V:1200, Pressure:2319.34, iteration:7, T:293.011, f_new:nan, dfdT:nan
x:36.8, V:1200.08, Pressure:2317.82, iteration:1, T:293.013, f_new:1642.61, dfdT:6.50324
x:36.8, V:1200.08, Pressure:2317.82, iteration:2, T:293.013, f_new:1642.6, dfdT:6.50324
x:36.8, V:1200.08, Pressure:2317.82, iteration:3, T:293.012, f_new:1642.6, dfdT:6.50326
x:36.8, V:1200.08, Pressure:2317.82, iteration:4, T:293.012, f_new:1642.6, dfdT:6.50329
x:36.8, V:1200.08, Pressure:2317.82, iteration:5, T:293.01, f_new:1642.59, dfdT:6.50334
x:36.8, V:1200.08, Pressure:2317.82, iteration:6, T:293.007, f_new:1642.57, dfdT:6.50346
x:36.8, V:1200.08, Pressure:2317.82, iteration:7, T:293, f_new:nan, dfdT:nan
x:36.81, V:1200.15, Pressure:2316.29, iteration:1, T:293.002, f_new:1642.84, dfdT:6.50343
x:36.81, V:1200.15, Pressure:2316.29, iteration:2, T:293.002, f_new:1642.84, dfdT:6.50344
x:36.81, V:1200.15, Pressure:2316.29, iteration:3, T:293.002, f_new:1642.84, dfdT:6.50345
x:36.81, V:1200.15, Pressure:2316.29, iteration:4, T:293.001, f_new:1642.83, dfdT:6.50348
x:36.81, V:1200.15, Pressure:2316.29, iteration:5, T:292.999, f_new:1642.82, dfdT:6.50354
x:36.81, V:1200.15, Pressure:2316.29, iteration:6, T:292.996, f_new:1642.8, dfdT:6.50365
x:36.81, V:1200.15, Pressure:2316.29, iteration:7, T:292.99, f_new:nan, dfdT:nan
x:36.82, V:1200.22, Pressure:2314.77, iteration:1, T:292.992, f_new:1643.08, dfdT:6.50363
x:36.82, V:1200.22, Pressure:2314.77, iteration:2, T:292.992, f_new:1643.08, dfdT:6.50363
x:36.82, V:1200.22, Pressure:2314.77, iteration:3, T:292.991, f_new:1643.08, dfdT:6.50365
x:36.82, V:1200.22, Pressure:2314.77, iteration:4, T:292.99, f_new:1643.07, dfdT:6.50368
x:36.82, V:1200.22, Pressure:2314.77, iteration:5, T:292.989, f_new:1643.06, dfdT:6.50373
x:36.82, V:1200.22, Pressure:2314.77, iteration:6, T:292.986, f_new:1643.04, dfdT:6.50385
x:36.82, V:1200.22, Pressure:2314.77, iteration:7, T:292.979, f_new:nan, dfdT:nan
x:36.83, V:1200.3, Pressure:2313.25, iteration:1, T:292.981, f_new:1643.32, dfdT:6.50382
x:36.83, V:1200.3, Pressure:2313.25, iteration:2, T:292.981, f_new:1643.32, dfdT:6.50383
x:36.83, V:1200.3, Pressure:2313.25, iteration:3, T:292.981, f_new:1643.31, dfdT:6.50384
x:36.83, V:1200.3, Pressure:2313.25, iteration:4, T:292.98, f_new:1643.31, dfdT:6.50387
x:36.83, V:1200.3, Pressure:2313.25, iteration:5, T:292.978, f_new:1643.3, dfdT:6.50393
x:36.83, V:1200.3, Pressure:2313.25, iteration:6, T:292.975, f_new:1643.28, dfdT:6.50404
x:36.83, V:1200.3, Pressure:2313.25, iteration:7, T:292.969, f_new:nan, dfdT:nan
x:36.84, V:1200.37, Pressure:2311.73, iteration:1, T:292.971, f_new:1643.55, dfdT:6.50402
x:36.84, V:1200.37, Pressure:2311.73, iteration:2, T:292.97, f_new:1643.55, dfdT:6.50402
x:36.84, V:1200.37, Pressure:2311.73, iteration:3, T:292.97, f_new:1643.55, dfdT:6.50404
x:36.84, V:1200.37, Pressure:2311.73, iteration:4, T:292.969, f_new:1643.55, dfdT:6.50407
x:36.84, V:1200.37, Pressure:2311.73, iteration:5, T:292.968, f_new:1643.53, dfdT:6.50412
x:36.84, V:1200.37, Pressure:2311.73, iteration:6, T:292.964, f_new:1643.51, dfdT:6.50424
x:36.84, V:1200.37, Pressure:2311.73, iteration:7, T:292.958, f_new:nan, dfdT:nan
x:36.85, V:1200.45, Pressure:2310.21, iteration:1, T:292.96, f_new:1643.79, dfdT:6.50421
x:36.85, V:1200.45, Pressure:2310.21, iteration:2, T:292.96, f_new:1643.79, dfdT:6.50422
x:36.85, V:1200.45, Pressure:2310.21, iteration:3, T:292.959, f_new:1643.79, dfdT:6.50423
x:36.85, V:1200.45, Pressure:2310.21, iteration:4, T:292.959, f_new:1643.78, dfdT:6.50426
x:36.85, V:1200.45, Pressure:2310.21, iteration:5, T:292.957, f_new:1643.77, dfdT:6.50432
x:36.85, V:1200.45, Pressure:2310.21, iteration:6, T:292.954, f_new:1643.75, dfdT:6.50443
x:36.85, V:1200.45, Pressure:2310.21, iteration:7, T:292.947, f_new:nan, dfdT:nan
x:36.86, V:1200.52, Pressure:2308.7, iteration:1, T:292.949, f_new:1644.03, dfdT:6.50441
x:36.86, V:1200.52, Pressure:2308.7, iteration:2, T:292.949, f_new:1644.03, dfdT:6.50441
x:36.86, V:1200.52, Pressure:2308.7, iteration:3, T:292.949, f_new:1644.02, dfdT:6.50443
x:36.86, V:1200.52, Pressure:2308.7, iteration:4, T:292.948, f_new:1644.02, dfdT:6.50445
x:36.86, V:1200.52, Pressure:2308.7, iteration:5, T:292.946, f_new:1644.01, dfdT:6.50451
x:36.86, V:1200.52, Pressure:2308.7, iteration:6, T:292.943, f_new:1643.99, dfdT:6.50462
x:36.86, V:1200.52, Pressure:2308.7, iteration:7, T:292.937, f_new:nan, dfdT:nan
x:36.87, V:1200.59, Pressure:2307.18, iteration:1, T:292.939, f_new:1644.27, dfdT:6.5046
x:36.87, V:1200.59, Pressure:2307.18, iteration:2, T:292.939, f_new:1644.26, dfdT:6.50461
x:36.87, V:1200.59, Pressure:2307.18, iteration:3, T:292.938, f_new:1644.26, dfdT:6.50462
x:36.87, V:1200.59, Pressure:2307.18, iteration:4, T:292.937, f_new:1644.26, dfdT:6.50465
x:36.87, V:1200.59, Pressure:2307.18, iteration:5, T:292.936, f_new:1644.25, dfdT:6.50471
x:36.87, V:1200.59, Pressure:2307.18, iteration:6, T:292.933, f_new:1644.22, dfdT:6.50482
x:36.87, V:1200.59, Pressure:2307.18, iteration:7, T:292.926, f_new:nan, dfdT:nan
x:36.88, V:1200.67, Pressure:2305.67, iteration:1, T:292.928, f_new:1644.5, dfdT:6.50479
x:36.88, V:1200.67, Pressure:2305.67, iteration:2, T:292.928, f_new:1644.5, dfdT:6.5048
x:36.88, V:1200.67, Pressure:2305.67, iteration:3, T:292.928, f_new:1644.5, dfdT:6.50482
x:36.88, V:1200.67, Pressure:2305.67, iteration:4, T:292.927, f_new:1644.49, dfdT:6.50484
x:36.88, V:1200.67, Pressure:2305.67, iteration:5, T:292.925, f_new:1644.48, dfdT:6.5049
x:36.88, V:1200.67, Pressure:2305.67, iteration:6, T:292.922, f_new:1644.46, dfdT:6.50501
x:36.88, V:1200.67, Pressure:2305.67, iteration:7, T:292.916, f_new:nan, dfdT:nan
x:36.89, V:1200.74, Pressure:2304.16, iteration:1, T:292.918, f_new:1644.74, dfdT:6.50499
x:36.89, V:1200.74, Pressure:2304.16, iteration:2, T:292.917, f_new:1644.74, dfdT:6.505
x:36.89, V:1200.74, Pressure:2304.16, iteration:3, T:292.917, f_new:1644.73, dfdT:6.50501
x:36.89, V:1200.74, Pressure:2304.16, iteration:4, T:292.916, f_new:1644.73, dfdT:6.50504
x:36.89, V:1200.74, Pressure:2304.16, iteration:5, T:292.915, f_new:1644.72, dfdT:6.5051
x:36.89, V:1200.74, Pressure:2304.16, iteration:6, T:292.911, f_new:1644.7, dfdT:6.50521
x:36.89, V:1200.74, Pressure:2304.16, iteration:7, T:292.905, f_new:nan, dfdT:nan
x:36.9, V:1200.81, Pressure:2302.65, iteration:1, T:292.907, f_new:1644.98, dfdT:6.50518
x:36.9, V:1200.81, Pressure:2302.65, iteration:2, T:292.907, f_new:1644.97, dfdT:6.50519
x:36.9, V:1200.81, Pressure:2302.65, iteration:3, T:292.906, f_new:1644.97, dfdT:6.50521
x:36.9, V:1200.81, Pressure:2302.65, iteration:4, T:292.906, f_new:1644.97, dfdT:6.50523
x:36.9, V:1200.81, Pressure:2302.65, iteration:5, T:292.904, f_new:1644.96, dfdT:6.50529
x:36.9, V:1200.81, Pressure:2302.65, iteration:6, T:292.901, f_new:1644.94, dfdT:6.5054
x:36.9, V:1200.81, Pressure:2302.65, iteration:7, T:292.894, f_new:nan, dfdT:nan
x:36.91, V:1200.89, Pressure:2301.14, iteration:1, T:292.896, f_new:1645.21, dfdT:6.50538
x:36.91, V:1200.89, Pressure:2301.14, iteration:2, T:292.896, f_new:1645.21, dfdT:6.50539
x:36.91, V:1200.89, Pressure:2301.14, iteration:3, T:292.896, f_new:1645.21, dfdT:6.5054
x:36.91, V:1200.89, Pressure:2301.14, iteration:4, T:292.895, f_new:1645.2, dfdT:6.50543
x:36.91, V:1200.89, Pressure:2301.14, iteration:5, T:292.893, f_new:1645.19, dfdT:6.50548
x:36.91, V:1200.89, Pressure:2301.14, iteration:6, T:292.89, f_new:1645.17, dfdT:6.5056
x:36.91, V:1200.89, Pressure:2301.14, iteration:7, T:292.884, f_new:nan, dfdT:nan
x:36.92, V:1200.96, Pressure:2299.63, iteration:1, T:292.886, f_new:1645.45, dfdT:6.50557
x:36.92, V:1200.96, Pressure:2299.63, iteration:2, T:292.886, f_new:1645.45, dfdT:6.50558
x:36.92, V:1200.96, Pressure:2299.63, iteration:3, T:292.885, f_new:1645.44, dfdT:6.50559
x:36.92, V:1200.96, Pressure:2299.63, iteration:4, T:292.885, f_new:1645.44, dfdT:6.50562
x:36.92, V:1200.96, Pressure:2299.63, iteration:5, T:292.883, f_new:1645.43, dfdT:6.50568
x:36.92, V:1200.96, Pressure:2299.63, iteration:6, T:292.88, f_new:1645.41, dfdT:6.50579
x:36.92, V:1200.96, Pressure:2299.63, iteration:7, T:292.873, f_new:nan, dfdT:nan
